;ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
26552;2,0;0265273;00124000292;34,0;5083,592210840903;1,0;24,0;0,06389939389674047;0,0
26553;2,0;0036482;00124000293;3,0;5754,412697926463;1,0;24,0;0,06;0,0
26554;2,0;0951833;00124000294;4,0;5145,749312274735;1,0;24,0;0,05863247960016752;0,0
26555;2,0;0272272;00124000295;30,0;5663,71662571191;1,0;24,0;0,06249258396359611;0,0
26556;2,0;0542078;00124000296;3,0;5036,26862476946;1,0;24,0;0,05848847894859971;0,0
26557;2,0;0220463;00124000297;23,0;5077,314152763493;1,0;24,0;0,0609733767331808;0,0
26558;2,0;0007692;00124000298;8,0;5081,181320901794;1,0;24,0;0,07303936900941949;0,0
26559;2,0;0295634;00124000299;6,0;5058,045862766941;1,0;24,0;0,05626022653583924;0,0
26560;2,0;0627127;00124000300;30,0;5592,219248165088;1,0;24,0;0,061120441752217286;0,0
26561;2,0;0543110;00124000301;4,0;5010,749755184804;1,0;24,0;0,06206807629864479;0,0
26562;2,0;0850702;00124000302;19,0;5289,77416208138;1,0;24,0;0,07048082489924426;0,0
26563;2,0;0903297;00124000303;15,0;5099,791130916275;1,0;24,0;0,060393296888097275;0,0
26564;2,0;0711472;00124000304;24,0;5406,982253486735;1,0;24,0;0,06550193111276528;0,0
26565;2,0;0477699;00124000305;26,0;5359,933473152017;1,0;24,0;0,06493568446819716;0,0
26566;2,0;0843291;00124000306;35,0;14396,274226373967;1,0;24,0;0,06;0,0
26567;2,0;0200222;00124000307;2,0;6000,315091179451;1,0;24,0;0,06341908527492329;0,0
26568;2,0;0085465;00124000308;7,0;5037,915476212366;1,0;24,0;0,05651486838008525;0,0
26569;2,0;0280990;00124000309;23,0;12152,620348073675;1,0;24,0;0,06039795988258218;0,0
26570;2,0;0021328;00124000310;31,0;5150,448090318031;1,0;24,0;0,052819060741821675;0,0
26571;2,0;0911654;00124000311;29,0;6160,046391638332;1,0;24,0;0,06;0,0
26572;2,0;0600283;00124000312;11,0;5008,015683448715;1,0;24,0;0,06320911976814218;0,0
26573;2,0;0817405;00124000313;25,0;5148,1098790505785;1,0;24,0;0,05437559137001903;0,0
26574;2,0;0167302;00124000314;33,0;14053,11389976008;1,0;24,0;0,060601246200822634;0,0
26575;2,0;0257332;00124000315;27,0;7644,4789385187305;1,0;24,0;0,0654082429252006;0,0
26576;2,0;0742336;00124000316;32,0;6147,114674022248;1,0;24,0;0,05707164896684992;0,0
26577;2,0;0267118;00124000317;25,0;5061,175156331028;1,0;24,0;0,056192807753909;0,0
26578;2,0;0326546;00124000318;26,0;13414,07922565809;1,0;24,0;0,06281903976914124;0,0
26579;2,0;0032854;00124000319;27,0;5209,525807598193;1,0;24,0;0,058888337831283916;0,0
26580;2,0;0489362;00124000320;30,0;5414,384528369947;1,0;24,0;0,06136668296156446;0,0
26581;2,0;0193393;00124000321;17,0;5104,190171241235;1,0;24,0;0,06384879160363298;0,0
26582;2,0;0287459;00124000322;27,0;5003,745659395513;1,0;24,0;0,050748347650828314;0,0
26583;2,0;0641197;00124000323;23,0;5334,575012668158;1,0;24,0;0,0496344711452511;0,0
26584;2,0;0063601;00124000324;30,0;5158,451175050976;1,0;24,0;0,06203765416351391;0,0
26585;2,0;0217395;00124000325;3,0;5025,565205377379;1,0;24,0;0,04733134729019768;0,0
26586;2,0;0123038;00124000326;8,0;5046,541236196562;1,0;24,0;0,05498096856431374;0,0
26587;2,0;0359490;00124000327;7,0;5048,361358839176;1,0;24,0;0,057669347980145357;0,0
26588;2,0;0418779;00124000328;5,0;5803,124517071265;1,0;24,0;0,054037389999448064;0,0
26589;2,0;0871331;00124000329;6,0;5100,233473102947;1,0;24,0;0,05791802244218771;0,0
26590;2,0;0902107;00124000330;28,0;6356,261487017803;1,0;24,0;0,053632299584344005;0,0
26591;2,0;0411229;00124000331;2,0;5024,9061085748945;1,0;24,0;0,059995419365169875;0,0
26592;2,0;0790624;00124000332;7,0;12646,822315971962;1,0;24,0;0,05899502739932768;0,0
26593;2,0;0270519;00124000333;22,0;6809,849210810446;1,0;24,0;0,0526581603913156;0,0
26594;2,0;0106450;00124000334;1,0;6475,148343225602;1,0;24,0;0,061347692577025895;0,0
26595;2,0;0102430;00124000335;2,0;8436,000913542426;1,0;24,0;0,05064123069575732;0,0
26596;2,0;0533556;00124000336;23,0;5200,972469428117;1,0;24,0;0,05728675460468268;0,0
26597;2,0;0030345;00124000337;13,0;5725,719253506101;1,0;24,0;0,0641416619031302;0,0
26598;2,0;0581452;00124000338;2,0;5172,091188351173;1,0;24,0;0,05366327344853586;0,0
26599;2,0;0468205;00124000339;11,0;5175,559104198068;1,0;24,0;0,05971031497509256;0,0
26600;2,0;0430683;00124000340;22,0;5008,863614331803;1,0;24,0;0,06696896850825725;0,0
26601;2,0;0017695;00124000341;18,0;5818,033383870616;1,0;24,0;0,064659391372048;0,0
26602;2,0;0241042;00124000342;30,0;5812,510428790054;1,0;24,0;0,05963257515134132;0,0
26603;2,0;0895325;00124000343;7,0;7112,082095141648;1,0;24,0;0,06706049700651956;0,0
26604;2,0;0557824;00124000344;28,0;5033,227210463835;1,0;24,0;0,06092196156440955;0,0
26605;2,0;0614743;00124000345;30,0;5128,891764934557;1,0;24,0;0,06604774466094306;0,0
26606;2,0;0724657;00124000346;22,0;11637,910337487057;1,0;24,0;0,06831439334275553;0,0
26607;2,0;0577361;00124000347;21,0;6995,331759658794;1,0;24,0;0,05973362409928812;0,0
26608;2,0;0163413;00124000348;23,0;5228,097804090916;1,0;24,0;0,058692848997233746;0,0
26609;2,0;0420362;00124000349;11,0;5113,808294650869;1,0;24,0;0,057210814639791704;0,0
26610;2,0;0465219;00124000350;8,0;23402,91087263838;1,0;24,0;0,061384958684342794;0,0
26611;2,0;0687807;00124000351;9,0;6175,464681669726;1,0;24,0;0,05288944612557564;0,0
26612;2,0;0498301;00124000352;25,0;5260,50974680916;1,0;24,0;0,05986608245079817;0,0
26613;2,0;0399909;00124000353;19,0;5138,66303412248;1,0;24,0;0,0516990013380766;0,0
26614;2,0;0110976;00124000354;32,0;6456,141522774755;1,0;24,0;0,05785545123766102;0,0
26615;2,0;0629255;00124000355;25,0;5027,469532337493;1,0;24,0;0,06056008623660171;0,0
26616;2,0;0604319;00124000356;34,0;5224,442931627646;1,0;24,0;0,06369628049631815;0,0
26617;2,0;0410026;00124000357;23,0;5103,986918948501;1,0;24,0;0,05655817680048023;0,0
26618;2,0;0444047;00124000358;15,0;5133,41209150221;1,0;24,0;0,06061445489544427;0,0
26619;2,0;0357093;00124000359;25,0;5074,413851702416;1,0;24,0;0,06040979522968169;0,0
26620;2,0;0585574;00124000360;34,0;5190,428873623689;1,0;24,0;0,04910679518663928;0,0
26621;2,0;0808323;00124000361;19,0;5137,468025179966;1,0;24,0;0,05766118837763207;0,0
26622;2,0;0059840;00124000362;30,0;5007,148892455019;1,0;24,0;0,06175673547261723;0,0
26623;2,0;0276221;00124000363;3,0;5180,032003006241;1,0;24,0;0,05615059641267854;0,0
26624;2,0;0739290;00124000364;18,0;5007,817395057827;1,0;24,0;0,062160521025414896;0,0
26625;2,0;0659963;00124000365;22,0;5113,557790311498;1,0;24,0;0,058865883032884786;0,0
26626;2,0;0995016;00124000366;27,0;12066,710210481428;1,0;24,0;0,05636939626350218;0,0
26627;2,0;0012482;00124000367;9,0;5324,480037989038;1,0;24,0;0,05570217459946129;0,0
26628;2,0;0638211;00124000368;9,0;5032,3141583371025;1,0;24,0;0,06;0,0
26629;2,0;0702034;00124000369;16,0;5608,18339644328;1,0;24,0;0,059190466314120706;0,0
26630;2,0;0912829;00124000370;12,0;5780,654319149211;1,0;24,0;0,05668143955164995;0,0
26631;2,0;0724147;00124000371;32,0;5722,587226875466;1,0;24,0;0,05706904477140122;0,0
26632;2,0;0163861;00124000372;14,0;5051,034596238228;1,0;24,0;0,07010529038427601;0,0
26633;2,0;0553829;00124000373;13,0;5747,536882947249;1,0;24,0;0,05398429343498243;0,0
26634;2,0;0371859;00124000374;5,0;8742,513608430114;1,0;24,0;0,05215554029978028;0,0
26635;2,0;0276429;00124000375;15,0;7225,266442466624;1,0;24,0;0,05817300662115103;0,0
26636;2,0;0467913;00124000376;2,0;5078,3859484326;1,0;24,0;0,0688532382347904;0,0
26637;2,0;0629229;00124000377;7,0;5073,912440510073;1,0;24,0;0,05591027560612222;0,0
26638;2,0;0569712;00124000378;21,0;5178,410224005317;1,0;24,0;0,056998634209296746;0,0
26639;2,0;0824918;00124000379;15,0;5541,47539017838;1,0;24,0;0,06912674371500072;0,0
26640;2,0;0452251;00124000380;17,0;5730,384408879121;1,0;24,0;0,053101610033915614;0,0
26641;2,0;0682833;00124000381;20,0;5284,154176478014;1,0;24,0;0,0530904871404736;0,0
26642;2,0;0487844;00124000382;7,0;7014,3613918273695;1,0;24,0;0,06885146713700348;0,0
26643;2,0;0617324;00124000383;14,0;5053,562724714466;1,0;24,0;0,05804665285372702;0,0
26644;2,0;0198154;00124000384;2,0;5570,18481124503;1,0;24,0;0,06254170817263711;0,0
26645;2,0;0576336;00124000385;31,0;5100,320706435063;1,0;24,0;0,06257183561778341;0,0
26646;2,0;0620318;00124000386;23,0;10860,74504334593;1,0;24,0;0,06093355974988669;0,0
26647;2,0;0570304;00124000387;23,0;5466,758434384737;1,0;24,0;0,05403930627271153;0,0
26648;2,0;0659100;00124000388;19,0;5506,232465345721;1,0;24,0;0,05758927198073931;0,0
26649;2,0;0986190;00124000389;21,0;5221,095016264183;1,0;24,0;0,05409050610524133;0,0
26650;2,0;0619854;00124000390;16,0;13949,093576469373;1,0;24,0;0,06526836875906616;0,0
26651;2,0;0522561;00124000391;15,0;10559,825439989312;1,0;24,0;0,06;0,0
26652;2,0;0316266;00124000392;18,0;5146,485606553955;1,0;24,0;0,06549394358662934;0,0
26653;2,0;0825020;00124000393;18,0;5043,502422679357;1,0;24,0;0,05947315786640651;0,0
26654;2,0;0248984;00124000394;15,0;9889,8475871437;1,0;24,0;0,05806031936278573;0,0
26655;2,0;0989652;00124000395;28,0;5328,00005104254;1,0;24,0;0,06803794033828012;0,0
26656;2,0;0964263;00124000396;7,0;6126,575382267751;1,0;24,0;0,06303707873558234;0,0
26657;2,0;0271551;00124000397;32,0;19287,70990896713;1,0;24,0;0,06189912178058673;0,0
26658;2,0;0168670;00124000398;15,0;5009,262370875816;1,0;24,0;0,07588577799869055;0,0
26659;2,0;0783397;00124000399;23,0;6731,106314620237;1,0;24,0;0,06478270812836288;0,0
26660;2,0;0004101;00124000400;32,0;20902,143422357003;1,0;24,0;0,05476348903951074;0,0
26661;2,0;0010210;00124000401;13,0;5023,702554490254;1,0;24,0;0,06684191182751184;0,0
26662;2,0;0363715;00124000402;35,0;5090,831672913825;1,0;24,0;0,06410187073436682;0,0
26663;2,0;0909200;00124000403;35,0;5652,787544705117;1,0;24,0;0,07022200936727034;0,0
26664;2,0;0600582;00124000404;14,0;5107,340248003891;1,0;24,0;0,06161022443349266;0,0
26665;2,0;0671406;00124000405;30,0;7829,3084866517565;1,0;24,0;0,05906066950884328;0,0
26666;2,0;0027706;00124000406;15,0;5164,376878188911;1,0;24,0;0,05732497380330925;0,0
26667;2,0;0775863;00124000407;32,0;5038,831745211768;1,0;24,0;0,05997825059579541;0,0
26668;2,0;0990356;00124000408;23,0;5014,514669453259;1,0;24,0;0,06682052542450684;0,0
26669;2,0;0663495;00124000409;32,0;5556,049645338319;1,0;24,0;0,059033745838577456;0,0
26670;2,0;0871177;00124000410;15,0;5315,188330954083;1,0;24,0;0,059229717545351494;0,0
26671;2,0;0522828;00124000411;6,0;7158,060311917072;1,0;24,0;0,05010222194055609;0,0
26672;2,0;0423069;00124000412;9,0;5102,503115176295;1,0;24,0;0,06301024763697294;0,0
26673;2,0;0353362;00124000413;31,0;5318,158018825885;1,0;24,0;0,06;0,0
26674;2,0;0282134;00124000414;33,0;5270,536043453843;1,0;24,0;0,06055261520512692;0,0
26675;2,0;0046951;00124000415;27,0;5036,479678485819;1,0;24,0;0,057894304603007186;0,0
26676;2,0;0319659;00124000416;17,0;5251,6967162932915;1,0;24,0;0,06095621530899057;0,0
26677;2,0;0138152;00124000417;13,0;5014,227091113895;1,0;24,0;0,057016231746186884;0,0
26678;2,0;0780142;00124000418;33,0;7127,997715867434;1,0;24,0;0,05679871928585057;0,0
26679;2,0;0356977;00124000419;32,0;5402,696598122861;1,0;24,0;0,05689521008615409;0,0
26680;2,0;0784384;00124000420;6,0;27385,43894122746;1,0;24,0;0,060479997820878824;0,0
26681;2,0;0687929;00124000421;11,0;5022,827629564573;1,0;24,0;0,06;0,0
26682;2,0;0534234;00124000422;19,0;5065,414493664816;1,0;24,0;0,06204283939013439;0,0
26683;2,0;0785456;00124000423;10,0;8791,09662408519;1,0;24,0;0,04989234723525363;0,0
26684;2,0;0400709;00124000424;31,0;5575,899048956131;1,0;24,0;0,06338208983748875;0,0
26685;2,0;0883455;00124000425;13,0;6956,3749008718105;1,0;24,0;0,05615985538209256;0,0
26686;2,0;0342013;00124000426;12,0;7333,787145803754;1,0;24,0;0,06790685292395932;0,0
26687;2,0;0106602;00124000427;9,0;5031,949558594742;1,0;24,0;0,05330669184945008;0,0
26688;2,0;0572997;00124000428;3,0;5219,7452080722205;1,0;24,0;0,06273680152732597;0,0
26689;2,0;0031955;00124000429;24,0;5155,1439177030115;1,0;24,0;0,06565166036124248;0,0
26690;2,0;0729442;00124000430;1,0;5732,8865769931235;1,0;24,0;0,058857528904503235;0,0
26691;2,0;0273336;00124000431;20,0;6614,149155299987;1,0;24,0;0,0654012179519774;0,0
26692;2,0;0728655;00124000432;21,0;5393,677975598545;1,0;24,0;0,060043751723198424;0,0
26693;2,0;0701290;00124000433;4,0;5436,6426427285205;1,0;24,0;0,06;0,0
26694;2,0;0007675;00124000434;18,0;5048,009206114414;1,0;24,0;0,06687401170641068;0,0
26695;2,0;0108373;00124000435;12,0;6178,211848479867;1,0;24,0;0,06007599127827709;0,0
26696;2,0;0058952;00124000436;7,0;5065,245427289638;1,0;24,0;0,053463066098356715;0,0
26697;2,0;0246961;00124000437;35,0;5349,377518086421;1,0;24,0;0,05922967153363516;0,0
26698;2,0;0383491;00124000438;11,0;6909,656299421077;1,0;24,0;0,06682872039695378;0,0
26699;2,0;0388626;00124000439;2,0;8449,786431528928;1,0;24,0;0,06251481739505572;0,0
26700;2,0;0041864;00124000440;19,0;5406,266736203454;1,0;24,0;0,06184914676152643;0,0
26701;2,0;0011564;00124000441;14,0;5022,203973978507;1,0;24,0;0,0660940476460995;0,0
26702;2,0;0861567;00124000442;21,0;6261,138110712322;1,0;24,0;0,062403502497757;0,0
26703;2,0;0122179;00124000443;8,0;5251,658085816197;1,0;24,0;0,06070029630310332;0,0
26704;2,0;0545982;00124000444;3,0;48779,137910923055;1,0;24,0;0,055551799696094466;0,0
26705;2,0;0818994;00124000445;14,0;6283,75873239145;1,0;24,0;0,05285635051985288;0,0
26706;2,0;0250600;00124000446;2,0;6410,984367083646;1,0;24,0;0,059671457794341715;0,0
26707;2,0;0931018;00124000447;3,0;6243,995246972201;1,0;24,0;0,06190527405389131;0,0
26708;2,0;0403938;00124000448;12,0;8059,085726925676;1,0;24,0;0,056529568577445254;0,0
26709;2,0;0102427;00124000449;35,0;7498,308229559649;1,0;24,0;0,0627422369633004;0,0
26710;2,0;0972412;00124000450;25,0;5644,287398755282;1,0;24,0;0,05146035461435853;0,0
26711;2,0;0200325;00124000451;26,0;5218,6395901015785;1,0;24,0;0,05944381949464014;0,0
26712;2,0;0157432;00124000452;31,0;6988,967058350829;1,0;24,0;0,05771814159193897;0,0
26713;2,0;0481771;00124000453;27,0;5158,490868144621;1,0;24,0;0,05825727906923917;0,0
26714;2,0;0615076;00124000454;7,0;5308,159005363585;1,0;24,0;0,06173179048568772;0,0
26715;2,0;0768225;00124000455;35,0;5002,551168911139;1,0;24,0;0,06187224068735193;0,0
26716;2,0;0456137;00124000456;10,0;5045,788954500039;1,0;24,0;0,06840453987476422;0,0
26717;2,0;0615143;00124000457;24,0;5139,659153305967;1,0;24,0;0,0682951824667981;0,0
26718;2,0;0037758;00124000458;16,0;6576,11834432656;1,0;24,0;0,05399242751800008;0,0
26719;2,0;0592404;00124000459;18,0;5086,45653410691;1,0;24,0;0,05913222919888203;0,0
26720;2,0;0613362;00124000460;28,0;5101,397280714878;1,0;24,0;0,04570518998242636;0,0
26721;2,0;0204522;00124000461;26,0;6992,378941963071;1,0;24,0;0,06158206644181918;0,0
26722;2,0;0972022;00124000462;6,0;6657,563968590132;1,0;24,0;0,06;0,0
26723;2,0;0135735;00124000463;15,0;5588,086982074113;1,0;24,0;0,05549631732673457;0,0
26724;2,0;0740107;00124000464;34,0;5424,956043782042;1,0;24,0;0,06033052178186019;0,0
26725;2,0;0196232;00124000465;27,0;5522,356646054655;1,0;24,0;0,06413386145650367;0,0
26726;2,0;0344371;00124000466;26,0;5016,353836605407;1,0;24,0;0,05061078778090984;0,0
26727;2,0;0446319;00124000467;32,0;6858,835923063376;1,0;24,0;0,06150845681306946;0,0
26728;2,0;0115248;00124000468;35,0;5190,589077878732;1,0;24,0;0,055694317639877665;0,0
26729;2,0;0670139;00124000469;18,0;74609,11679523748;1,0;24,0;0,05857256644669531;0,0
26730;2,0;0857783;00124000470;13,0;5068,306942991572;1,0;24,0;0,062219433085638626;0,0
26731;2,0;0908145;00124000471;10,0;5592,714669900261;1,0;24,0;0,06519685479692272;0,0
26732;2,0;0913520;00124000472;31,0;6336,901304641295;1,0;24,0;0,06098136223578706;0,0
26733;2,0;0244492;00124000473;19,0;14397,600981339998;1,0;24,0;0,06780764254849436;0,0
26734;2,0;0818911;00124000474;1,0;5437,941526657108;1,0;24,0;0,06315348742002531;0,0
26735;2,0;0182067;00124000475;20,0;52450,79715879634;1,0;24,0;0,05976936355927877;0,0
26736;2,0;0131860;00124000476;8,0;6308,255095461986;1,0;24,0;0,06;0,0
26737;2,0;0373710;00124000477;15,0;5019,811202516774;1,0;24,0;0,05478432872290715;0,0
26738;2,0;0418031;00124000478;18,0;6352,317394852919;1,0;24,0;0,06949109945752324;0,0
26739;2,0;0630511;00124000479;18,0;9130,843290785442;1,0;24,0;0,05246408230779904;0,0
26740;2,0;0033485;00124000480;32,0;7762,5781458464735;1,0;24,0;0,06618951113986399;0,0
26741;2,0;0755323;00124000481;8,0;5331,775562362051;1,0;24,0;0,056581568918401715;0,0
26742;2,0;0489788;00124000482;27,0;5079,191362599766;1,0;24,0;0,04888708127501448;0,0
26743;2,0;0580939;00124000483;6,0;5078,001381880228;1,0;24,0;0,053900745443663516;0,0
26744;2,0;0480081;00124000484;22,0;5009,108911322676;1,0;24,0;0,06238109125787265;0,0
26745;2,0;0238435;00124000485;31,0;87143,6118916893;1,0;24,0;0,06;0,0
26746;2,0;0561797;00124000486;10,0;5455,33634103835;1,0;24,0;0,06129514321483961;0,0
26747;2,0;0289513;00124000487;21,0;5088,019985104659;1,0;24,0;0,172;0,0
26748;2,0;0556750;00124000488;21,0;6951,101419919191;1,0;24,0;0,0615915030050383;0,0
26749;2,0;0714330;00124000489;3,0;5664,216210126971;1,0;24,0;0,06410372023904679;0,0
26750;2,0;0866638;00124000490;20,0;5404,269065607804;1,0;24,0;0,06748110441884746;0,0
26751;2,0;0838012;00124000491;23,0;6353,849520744085;1,0;24,0;0,06686299544442385;0,0
26752;2,0;0595919;00124000492;31,0;5941,467591839042;1,0;24,0;0,06583179332515779;0,0
26753;2,0;0834331;00124000493;15,0;5865,347027302468;1,0;24,0;0,05903077691332356;0,0
26754;2,0;0320804;00124000494;2,0;22219,443006188845;1,0;24,0;0,06219554068472078;0,0
26755;2,0;0688668;00124000495;4,0;5048,699901357697;1,0;24,0;0,0646860088009715;0,0
26756;2,0;0370538;00124000496;13,0;5037,304131761431;1,0;24,0;0,058318052277845;0,0
26757;2,0;0357441;00124000497;12,0;5610,584886913743;1,0;24,0;0,06028595082976219;0,0
26758;2,0;0441083;00124000498;16,0;5817,46644823686;1,0;24,0;0,0762323618513397;0,0
26759;2,0;0055402;00125000000;2,0;8154,902769331946;1,0;25,0;0,05006201222692881;0,0
26760;2,0;0638258;00125000001;25,0;10864,635863190058;1,0;25,0;0,061178135800726875;0,0
26761;2,0;0971116;00125000002;4,0;5829,2355329510665;1,0;25,0;0,0559752164491845;0,0
26762;2,0;0868453;00125000003;7,0;5940,872723357219;1,0;25,0;0,04628314601419817;0,0
26763;2,0;0021480;00125000004;15,0;9231,168856867778;1,0;25,0;0,06459868922966516;0,0
26764;2,0;0377938;00125000005;22,0;11774,96117913496;1,0;25,0;0,05848502158013834;0,0
26765;2,0;0717620;00125000006;11,0;6912,0033878202275;1,0;25,0;0,058104661190022694;0,0
26766;2,0;0054677;00125000007;26,0;8172,350096675498;1,0;25,0;0,06228727366393726;0,0
26767;2,0;0782363;00125000008;19,0;5174,915429631209;1,0;25,0;0,07037224995601012;0,0
26768;2,0;0944514;00125000009;17,0;5925,475998930701;1,0;25,0;0,05976258600951082;0,0
26769;2,0;0258954;00125000010;32,0;6156,192604482403;1,0;25,0;0,057030453506244035;0,0
26770;2,0;0043526;00125000011;15,0;5423,184740305499;1,0;25,0;0,05335632180572255;0,0
26771;2,0;0346521;00125000012;9,0;5159,248116740057;1,0;25,0;0,05926357141301431;0,0
26772;2,0;0404795;00125000013;7,0;9238,644344542703;1,0;25,0;0,06263637520883142;0,0
26773;2,0;0833693;00125000014;9,0;5146,288201165809;1,0;25,0;0,05887148812319301;0,0
26774;2,0;0555261;00125000015;23,0;10236,452258533409;1,0;25,0;0,06216158438163702;0,0
26775;2,0;0210308;00125000016;6,0;5038,523063583648;1,0;25,0;0,061767865179430836;0,0
26776;2,0;0519047;00125000017;29,0;5457,019540069838;1,0;25,0;0,06617599665419016;0,0
26777;2,0;0116817;00125000018;9,0;5048,796414930356;1,0;25,0;0,05493033344718425;0,0
26778;2,0;0801492;00125000019;23,0;5357,492207328158;1,0;25,0;0,06387315854657756;0,0
26779;2,0;0660239;00125000020;7,0;12866,365249553339;1,0;25,0;0,06541925877784453;0,0
26780;2,0;0537782;00125000021;28,0;5006,217468512579;1,0;25,0;0,05620466326751302;0,0
26781;2,0;0548340;00125000022;7,0;5600,519029902091;1,0;25,0;0,06362122837780276;0,0
26782;2,0;0672471;00125000023;35,0;7148,738575077841;1,0;25,0;0,053837787789663985;0,0
26783;2,0;0159150;00125000024;29,0;5116,577080914833;1,0;25,0;0,06644339113210757;0,0
26784;2,0;0015886;00125000025;14,0;5217,88011648038;1,0;25,0;0,056425062102073;0,0
26785;2,0;0819026;00125000026;32,0;5530,938527991714;1,0;25,0;0,06770990119469131;0,0
26786;2,0;0980032;00125000027;15,0;5591,943358595547;1,0;25,0;0,05404798444032251;0,0
26787;2,0;0270010;00125000028;23,0;5206,971568918939;1,0;25,0;0,05709656932215977;0,0
26788;2,0;0881423;00125000029;20,0;5018,837416103589;1,0;25,0;0,06974008427701453;0,0
26789;2,0;0101872;00125000030;34,0;5304,45134752878;1,0;25,0;0,061901630936278776;0,0
26790;2,0;0049973;00125000031;18,0;5104,258033553761;1,0;25,0;0,06402475093367781;0,0
26791;2,0;0168291;00125000032;30,0;5115,239193255709;1,0;25,0;0,06039213413048931;0,0
26792;2,0;0694811;00125000033;2,0;5080,706985654206;1,0;25,0;0,057112318973019355;0,0
26793;2,0;0569285;00125000034;33,0;7510,625519452655;1,0;25,0;0,0649023427610551;0,0
26794;2,0;0488826;00125000035;30,0;5053,176854674948;1,0;25,0;0,06597433932012896;0,0
26795;2,0;0112882;00125000036;11,0;5960,697639791945;1,0;25,0;0,06840646787817538;0,0
26796;2,0;0195648;00125000037;12,0;5055,564425458134;1,0;25,0;0,059901966080426056;0,0
26797;2,0;0072151;00125000038;24,0;7197,919268275478;1,0;25,0;0,05144315534601855;0,0
26798;2,0;0930329;00125000039;24,0;6027,7025768629865;1,0;25,0;0,0542488397385467;0,0
26799;2,0;0691212;00125000040;35,0;7290,198427410611;1,0;25,0;0,05498136563682075;0,0
26800;2,0;0690905;00125000041;2,0;5131,711470042621;1,0;25,0;0,06009964923871944;0,0
26801;2,0;0359596;00125000042;1,0;5282,411181148996;1,0;25,0;0,0565352443826042;0,0
26802;2,0;0623298;00125000043;31,0;5148,791310753302;1,0;25,0;0,06329166370101533;0,0
26803;2,0;0465975;00125000044;21,0;8236,048237486058;1,0;25,0;0,059111187997540705;0,0
26804;2,0;0881452;00125000045;7,0;5321,153890296421;1,0;25,0;0,052887857462836634;0,0
26805;2,0;0279106;00125000046;7,0;6090,925015613274;1,0;25,0;0,054377775697562684;0,0
26806;2,0;0649904;00125000047;1,0;5221,287824129517;1,0;25,0;0,06249356457800377;0,0
26807;2,0;0111797;00125000048;29,0;5278,17885126574;1,0;25,0;0,07010931448885041;0,0
26808;2,0;0567214;00125000049;29,0;5737,7932104899855;1,0;25,0;0,05589081116453232;0,0
26809;2,0;0192413;00125000050;21,0;5292,315705369757;1,0;25,0;0,06634192707293284;0,0
26810;2,0;0790392;00125000051;18,0;5587,867794455371;1,0;25,0;0,05196419527799777;0,0
26811;2,0;0843088;00125000052;16,0;6608,654028187038;1,0;25,0;0,05580047879237128;0,0
26812;2,0;0177969;00125000053;3,0;5284,269617150761;1,0;25,0;0,051727894250711726;0,0
26813;2,0;0871836;00125000054;5,0;5787,414367392023;1,0;25,0;0,06522698494102419;0,0
26814;2,0;0392260;00125000055;2,0;5075,93800257175;1,0;25,0;0,0533233115420861;0,0
26815;2,0;0707084;00125000056;30,0;5015,845423162898;1,0;25,0;0,05779387838506108;0,0
26816;2,0;0796654;00125000057;2,0;5014,363667727593;1,0;25,0;0,06501600235421456;0,0
26817;2,0;0872621;00125000058;25,0;5497,319518641841;1,0;25,0;0,06685272631544453;0,0
26818;2,0;0257598;00125000059;10,0;5578,1650719856825;1,0;25,0;0,055102668596138264;0,0
26819;2,0;0666653;00125000060;22,0;10511,869129805578;1,0;25,0;0,05420127144889876;0,0
26820;2,0;0855310;00125000061;34,0;5712,375528387242;1,0;25,0;0,06251253521432329;0,0
26821;2,0;0879847;00125000062;21,0;5729,303401291128;1,0;25,0;0,05511258805715677;0,0
26822;2,0;0617719;00125000063;6,0;5165,943166536218;1,0;25,0;0,05079965053536408;0,0
26823;2,0;0262141;00125000064;9,0;5040,73155995036;1,0;25,0;0,057330551610415996;0,0
26824;2,0;0381252;00125000065;10,0;5273,377350349928;1,0;25,0;0,0621153240224128;0,0
26825;2,0;0236880;00125000066;21,0;279821,75729009917;1,0;25,0;0,06556484312112512;0,0
26826;2,0;0908585;00125000067;8,0;6010,800765711232;1,0;25,0;0,07191019954524061;0,0
26827;2,0;0720545;00125000068;34,0;20709,967248901896;1,0;25,0;0,06031820868947507;0,0
26828;2,0;0825812;00125000069;10,0;5168,097112821796;1,0;25,0;0,07036701587796701;0,0
26829;2,0;0714060;00125000070;14,0;5285,561857204087;1,0;25,0;0,050659421154037064;0,0
26830;2,0;0129385;00125000071;15,0;5040,219071120402;1,0;25,0;0,05786156881969717;0,0
26831;2,0;0000949;00125000072;24,0;5932,503513734668;1,0;25,0;0,05595736982727553;0,0
26832;2,0;0943471;00125000073;3,0;13399,831934854259;1,0;25,0;0,06228236484086871;0,0
26833;2,0;0640506;00125000074;15,0;5171,300144097265;1,0;25,0;0,056816738761581026;0,0
26834;2,0;0647992;00125000075;26,0;6085,4226354018565;1,0;25,0;0,06060980115026954;0,0
26835;2,0;0974151;00125000076;2,0;5002,269235697708;1,0;25,0;0,05826791173669794;0,0
26836;2,0;0571808;00125000077;11,0;5363,209190904632;1,0;25,0;0,05273203341737454;0,0
