ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
3,0;0854997;00101000212;23,0;5723,928113706456;1,0;1,0;0,055917155692496126;0,0
3,0;0270791;00101000213;15,0;5355,003345352323;1,0;1,0;0,05836955469888842;0,0
3,0;0325943;00101000214;25,0;5115,019634915794;1,0;1,0;0,06045853206718782;0,0
3,0;0287286;00101000215;28,0;6974,845080445734;1,0;1,0;0,053365832651066855;0,0
3,0;0328268;00101000216;28,0;5671,470496579286;1,0;1,0;0,06831431216623511;0,0
3,0;0063531;00101000217;13,0;5596,293595939708;1,0;1,0;0,05909622076359865;0,0
3,0;0275675;00101000218;10,0;5462,598416859074;1,0;1,0;0,052494641996657085;0,0
3,0;0275845;00101000219;1,0;5953,94213799124;1,0;1,0;0,058590651474378856;0,0
3,0;0558675;00101000220;7,0;5135,2429875361195;1,0;1,0;0,0559368350366957;0,0
3,0;0978708;00101000221;24,0;16162,810576108806;1,0;1,0;0,06487781120449584;0,0
3,0;0697649;00101000222;11,0;5517,820660108275;1,0;1,0;0,06447472728245929;0,0
3,0;0367265;00101000223;26,0;5394,913773514404;1,0;1,0;0,061866521072515515;0,0
3,0;0742865;00101000224;24,0;8689,586783122668;1,0;1,0;0,06361609887610503;0,0
3,0;0060663;00101000225;28,0;5065,126308119758;1,0;1,0;0,050855606193752824;0,0
3,0;0110324;00101000226;22,0;5339,458949175588;1,0;1,0;0,06;0,0
3,0;0086204;00101000227;4,0;5342,868678717508;1,0;1,0;0,0605274399695408;0,0
3,0;0195621;00101000228;28,0;5047,693456696453;1,0;1,0;0,061706672619232024;0,0
3,0;0093624;00101000229;15,0;5782,467188383331;1,0;1,0;0,06;0,0
3,0;0433078;00101000230;8,0;7726,054313346871;1,0;1,0;0,06455200174445638;0,0
3,0;0886767;00101000231;4,0;9626,569179065009;1,0;1,0;0,053633079639242014;0,0
3,0;0494005;00101000232;35,0;5570,023456716393;1,0;1,0;0,06272392115559401;0,0
3,0;0952498;00101000233;35,0;5863,970340085679;1,0;1,0;0,05646043986511456;0,0
3,0;0419570;00101000234;32,0;5204,772703959039;1,0;1,0;0,05693680834446842;0,0
3,0;0118127;00101000235;14,0;5025,646401540435;1,0;1,0;0,055427749015237254;0,0
3,0;0962707;00101000236;11,0;9757,508249578332;1,0;1,0;0,0559735152342996;0,0
3,0;0350489;00101000237;19,0;6450,484097240409;1,0;1,0;0,06695236487760696;0,0
3,0;0712590;00101000238;17,0;5217,215201247436;1,0;1,0;0,07049114322976298;0,0
3,0;0347394;00101000239;13,0;5860,664412398431;1,0;1,0;0,06;0,0
3,0;0769833;00101000240;23,0;5031,671684223937;1,0;1,0;0,06300091412422405;0,0
3,0;0580622;00101000241;8,0;8424,256148679993;1,0;1,0;0,05353988371715906;0,0
3,0;0547431;00101000242;32,0;6011,574713620298;1,0;1,0;0,05623734167578149;0,0
3,0;0474118;00101000243;27,0;5653,940302006386;1,0;1,0;0,054442553704750186;0,0
3,0;0657742;00101000244;7,0;5208,164801724939;1,0;1,0;0,059006427812745725;0,0
3,0;0721249;00101000245;34,0;7992,105277872837;1,0;1,0;0,060230213565161464;0,0
3,0;0038676;00101000246;2,0;11884,98177666906;1,0;1,0;0,06200226257064686;0,0
3,0;0651845;00101000247;32,0;42672,86230811179;1,0;1,0;0,060248023300076066;0,0
3,0;0291349;00101000248;4,0;5310,567981773426;1,0;1,0;0,05466817592313031;0,0
3,0;0970606;00101000249;33,0;5348,734874943779;1,0;1,0;0,06075630714063911;0,0
3,0;0143404;00101000250;7,0;5032,179587214532;1,0;1,0;0,06769061139890015;0,0
3,0;0578107;00101000251;18,0;5727,045724600991;1,0;1,0;0,05671639537724773;0,0
3,0;0603010;00101000252;16,0;5017,2078352925455;1,0;1,0;0,062366881753943615;0,0
3,0;0462400;00101000253;20,0;11641,328706543805;1,0;1,0;0,06509146731009816;0,0
3,0;0335097;00101000254;2,0;11119,524862730235;1,0;1,0;0,05976688111104995;0,0
3,0;0154371;00101000255;24,0;16637,728572354106;1,0;1,0;0,06145294672874412;0,0
3,0;0846119;00101000256;21,0;5807,787249513789;1,0;1,0;0,06221868682392503;0,0
3,0;0651235;00101000257;9,0;5544,089159907644;1,0;1,0;0,06195739740720767;0,0
3,0;0536957;00101000258;4,0;5628,6727824265145;1,0;1,0;0,06226659064947811;0,0
3,0;0180731;00101000259;7,0;5769,845928718827;1,0;1,0;0,05984208342984674;0,0
3,0;0312656;00101000260;29,0;5031,664245403903;1,0;1,0;0,049496395122710896;0,0
3,0;0014686;00101000261;28,0;8017,128928555023;1,0;1,0;0,049758171307516766;0,0
3,0;0986638;00101000262;29,0;6895,701010632386;1,0;1,0;0,05640828450066576;0,0
3,0;0674283;00101000263;11,0;5005,9115737112215;1,0;1,0;0,053346815666921295;0,0
3,0;0275942;00101000264;2,0;5256,572644950734;1,0;1,0;0,05385888040109023;0,0
3,0;0300957;00101000265;33,0;5006,228461265567;1,0;1,0;0,06180403224104504;0,0
3,0;0234464;00101000266;6,0;5484,23410608138;1,0;1,0;0,06202423682284758;0,0
3,0;0228426;00101000267;19,0;5152,65327681616;1,0;1,0;0,053528561677042015;0,0
3,0;0778104;00101000268;3,0;5431,228233707062;1,0;1,0;0,06567430353763999;0,0
3,0;0495496;00101000269;11,0;6222,4382090038525;1,0;1,0;0,053292620877090226;0,0
3,0;0361864;00101000270;7,0;14559,510847836735;1,0;1,0;0,05453192636973655;0,0
3,0;0254179;00101000271;9,0;5096,660738827552;1,0;1,0;0,06135775649076752;0,0
3,0;0191172;00101000272;24,0;5532,494837988291;1,0;1,0;0,06371201067197255;0,0
3,0;0753389;00101000273;24,0;5132,959405590577;1,0;1,0;0,06100510727791265;0,0
3,0;0618353;00101000274;20,0;5122,239196012314;1,0;1,0;0,07536719347798565;0,0
3,0;0650413;00101000275;9,0;5461,895255936736;1,0;1,0;0,05498447321066717;0,0
3,0;0675551;00101000276;26,0;5123,51730225525;1,0;1,0;0,0553855927773627;0,0
3,0;0448584;00101000277;28,0;5273,099167506176;1,0;1,0;0,05184402613512379;0,0
3,0;0457986;00101000278;21,0;6047,373693639666;1,0;1,0;0,05668915123980973;0,0
3,0;0646134;00101000279;33,0;5019,1228492039445;1,0;1,0;0,05296570850994933;0,0
3,0;0897325;00101000280;34,0;8758,133056408422;1,0;1,0;0,06338186328007644;0,0
3,0;0129582;00101000281;2,0;5110,0025147759825;1,0;1,0;0,06113456662013585;0,0
3,0;0747091;00101000282;9,0;6796,019851003613;1,0;1,0;0,05279585205043736;0,0
3,0;0284089;00101000283;3,0;16291,605346529492;1,0;1,0;0,06270623919042909;0,0
3,0;0104190;00101000284;3,0;5067,656705263271;1,0;1,0;0,06600216898746877;0,0
3,0;0126285;00101000285;11,0;5226,807382984997;1,0;1,0;0,0562279187181575;0,0
3,0;0254161;00101000286;6,0;11591,327626542192;1,0;1,0;0,055650781772842745;0,0
3,0;0127533;00101000287;19,0;5664,887805671186;1,0;1,0;0,06154852586589973;0,0
3,0;0104884;00101000288;28,0;5069,075722198361;1,0;1,0;0,06093882355176571;0,0
3,0;0852701;00101000289;35,0;6126,433564771284;1,0;1,0;0,055828267481137214;0,0
3,0;0378082;00101000290;24,0;5410,676217621857;1,0;1,0;0,055144473514783;0,0
3,0;0989151;00101000291;33,0;6328,8311527326305;1,0;1,0;0,06479152579764028;0,0
3,0;0515745;00101000292;27,0;5074,623756117523;1,0;1,0;0,05440985461832757;0,0
3,0;0686489;00101000293;19,0;5016,2101865697905;1,0;1,0;0,06162140941852914;0,0
3,0;0045316;00101000294;30,0;5542,380599323753;1,0;1,0;0,056628224770445205;0,0
3,0;0170027;00101000295;33,0;5024,692561911614;1,0;1,0;0,0609720671336051;0,0
3,0;0235146;00101000296;10,0;5104,575087223913;1,0;1,0;0,061167593964833455;0,0
3,0;0122267;00101000297;33,0;5159,510782100376;1,0;1,0;0,06364356163384673;0,0
3,0;0165570;00101000298;6,0;5259,5985714918;1,0;1,0;0,06509826009876146;0,0
3,0;0692998;00101000299;4,0;5495,498406430163;1,0;1,0;0,06950084440263532;0,0
3,0;0059172;00101000300;7,0;5853,841512518321;1,0;1,0;0,059460171191195094;0,0
3,0;0285228;00101000301;31,0;5044,03808957216;1,0;1,0;0,0627728047220434;0,0
3,0;0325197;00101000302;23,0;5033,202414176062;1,0;1,0;0,06766919176580798;0,0
3,0;0914648;00101000303;25,0;5100,489939889258;1,0;1,0;0,051186444575357495;0,0
3,0;0549851;00101000304;26,0;7109,882610681321;1,0;1,0;0,06;0,0
3,0;0193071;00101000305;9,0;5521,784139383653;1,0;1,0;0,058775492789768936;0,0
3,0;0181273;00101000306;21,0;5011,076043235737;1,0;1,0;0,06159540937075026;0,0
3,0;0605170;00101000307;26,0;5190,898245344361;1,0;1,0;0,06343471636976056;0,0
3,0;0891861;00101000308;16,0;5473,969436144067;1,0;1,0;0,05953151072891029;0,0
3,0;0914257;00101000309;15,0;7605,396534046136;1,0;1,0;0,06652092432207242;0,0
3,0;0191550;00101000310;13,0;5596,565237962732;1,0;1,0;0,058670467188063576;0,0
3,0;0362231;00101000311;35,0;6844,946370402479;1,0;1,0;0,0651799290171799;0,0
3,0;0988630;00101000312;10,0;5056,18203131081;1,0;1,0;0,05405078079295292;0,0
3,0;0718044;00101000313;31,0;5503,838435189508;1,0;1,0;0,057023099499450954;0,0
3,0;0006447;00101000314;24,0;5028,865915040767;1,0;1,0;0,05919191839259506;0,0
3,0;0985612;00101000315;3,0;5792,224833470878;1,0;1,0;0,05798534695090066;0,0
3,0;0915361;00101000316;25,0;5659,697622969283;1,0;1,0;0,06964621262659351;0,0
3,0;0003317;00101000317;16,0;5083,980019132065;1,0;1,0;0,06644923100792094;0,0
3,0;0879143;00101000318;28,0;5403,542065478505;1,0;1,0;0,06252904552469105;0,0
3,0;0677779;00101000319;21,0;18126,181509213708;1,0;1,0;0,06251504064610146;0,0
3,0;0426448;00101000320;8,0;5112,011860401664;1,0;1,0;0,05760188822841479;0,0
3,0;0855525;00101000321;4,0;5260,4004025898885;1,0;1,0;0,05674237023602216;0,0
3,0;0905496;00101000322;7,0;5348,942082528154;1,0;1,0;0,05660486042482788;0,0
3,0;0838896;00101000323;26,0;5145,776842479714;1,0;1,0;0,06356581616035553;0,0
3,0;0951950;00101000324;2,0;5224,190904769678;1,0;1,0;0,06364622188538963;0,0
3,0;0238998;00101000325;21,0;5574,909589429822;1,0;1,0;0,05934420893503756;0,0
3,0;0737592;00101000326;34,0;7177,998983833175;1,0;1,0;0,05544963090144335;0,0
3,0;0087671;00101000327;18,0;5064,61232366467;1,0;1,0;0,05382999963848549;0,0
3,0;0538696;00101000328;20,0;5188,590970729054;1,0;1,0;0,05290412480622716;0,0
3,0;0909000;00101000329;32,0;5554,242059656357;1,0;1,0;0,058852000857486556;0,0
3,0;0212704;00101000330;11,0;5231,362933687894;1,0;1,0;0,05541791902724149;0,0
3,0;0965596;00101000331;21,0;9587,312732037135;1,0;1,0;0,06081790252462061;0,0
3,0;0129837;00101000332;12,0;5036,306919809738;1,0;1,0;0,06;0,0
3,0;0993450;00101000333;23,0;5053,383933304365;1,0;1,0;0,06301484274035338;0,0
3,0;0907006;00101000334;22,0;9574,497108659025;1,0;1,0;0,06863713137597822;0,0
3,0;0217662;00101000335;11,0;5063,150855735682;1,0;1,0;0,06;0,0
3,0;0737095;00101000336;7,0;5129,949684282377;1,0;1,0;0,062019766851750924;0,0
3,0;0733340;00101000337;14,0;5150,915036599382;1,0;1,0;0,0633129106643893;0,0
3,0;0895743;00101000338;17,0;7260,060638585313;1,0;1,0;0,06544615010367962;0,0
3,0;0682188;00101000339;29,0;5210,224363561639;1,0;1,0;0,06902512701140712;0,0
3,0;0362256;00101000340;3,0;5086,4021053564;1,0;1,0;0,0580116316941303;0,0
3,0;0101571;00101000341;25,0;5143,816286901227;1,0;1,0;0,0601877515512381;0,0
3,0;0798176;00101000342;29,0;5658,134779296897;1,0;1,0;0,06;0,0
3,0;0758721;00101000343;23,0;5097,57771022027;1,0;1,0;0,05795478068043376;0,0
3,0;0603015;00101000344;21,0;6093,966496477406;1,0;1,0;0,059816076106987054;0,0
3,0;0041736;00101000345;1,0;5005,774091219782;1,0;1,0;0,06091938025311417;0,0
3,0;0333042;00101000346;13,0;7083,658933514103;1,0;1,0;0,058269212339181316;0,0
3,0;0916129;00101000347;28,0;5343,801288035505;1,0;1,0;0,06440357009999975;0,0
3,0;0818270;00101000348;16,0;9871,214200573308;1,0;1,0;0,053703577778830024;0,0
3,0;0015081;00101000349;27,0;6299,066878184964;1,0;1,0;0,056368360438194244;0,0
3,0;0188813;00101000350;28,0;21860,899850625457;1,0;1,0;0,04739876295775898;0,0
3,0;0678215;00101000351;22,0;13454,15819368753;1,0;1,0;0,06343423369020629;0,0
3,0;0450547;00101000352;13,0;5469,271615114527;1,0;1,0;0,05863890106557791;0,0
3,0;0678724;00101000353;25,0;5707,165584615971;1,0;1,0;0,05229429012559816;0,0
3,0;0213163;00101000354;7,0;5176,35678369571;1,0;1,0;0,06608796532030634;0,0
3,0;0944310;00101000355;33,0;5173,4348209731215;1,0;1,0;0,06366955895882234;0,0
3,0;0767292;00101000356;29,0;5528,764990061103;1,0;1,0;0,06191561324557883;0,0
3,0;0028706;00101000357;4,0;5146,093530870088;1,0;1,0;0,06770611077530586;0,0
3,0;0140097;00101000358;11,0;8806,045009085487;1,0;1,0;0,05896694162220975;0,0
3,0;0717683;00101000359;5,0;5030,467624668183;1,0;1,0;0,06;0,0
3,0;0778913;00101000360;15,0;5624,562473562828;1,0;1,0;0,06455668846781722;0,0
3,0;0182250;00101000361;13,0;5364,279463780259;1,0;1,0;0,06034496734992934;0,0
3,0;0673013;00101000362;7,0;5268,124998764386;1,0;1,0;0,06145776681563238;0,0
3,0;0231896;00101000363;14,0;6802,370578381895;1,0;1,0;0,05936124983929172;0,0
3,0;0535821;00101000364;5,0;5181,097923128607;1,0;1,0;0,05408949165493525;0,0
3,0;0407815;00101000365;1,0;5530,558131061844;1,0;1,0;0,05697421759683929;0,0
3,0;0541801;00101000366;19,0;5002,478622811034;1,0;1,0;0,04987406957367736;0,0
3,0;0292353;00101000367;29,0;5157,643698465319;1,0;1,0;0,059326972911288356;0,0
3,0;0660365;00101000368;6,0;5012,456406612503;1,0;1,0;0,061312382777740586;0,0
3,0;0066809;00101000369;9,0;5800,279383476154;1,0;1,0;0,05081994921565247;0,0
3,0;0123807;00101000370;18,0;9306,169690046085;1,0;1,0;0,05264452252180362;0,0
3,0;0679220;00101000371;32,0;5149,082021176098;1,0;1,0;0,05975104795838039;0,0
3,0;0334441;00101000372;25,0;5889,497350027083;1,0;1,0;0,06060502323262825;0,0
3,0;0419275;00101000373;23,0;5268,819553194659;1,0;1,0;0,06365626358866844;0,0
3,0;0355260;00101000374;35,0;5230,7206415869705;1,0;1,0;0,05523689045734319;0,0
3,0;0112586;00101000375;18,0;5009,57554316534;1,0;1,0;0,06405866289832199;0,0
3,0;0387135;00101000376;15,0;5472,9193480147915;1,0;1,0;0,06354944246504064;0,0
3,0;0822681;00101000377;34,0;5046,817009628314;1,0;1,0;0,06;0,0
3,0;0631902;00101000378;19,0;5036,675742996034;1,0;1,0;0,05704134387762454;0,0
3,0;0089134;00101000379;1,0;6230,5544754235825;1,0;1,0;0,05665874139860033;0,0
3,0;0057458;00101000380;33,0;8545,534992227727;1,0;1,0;0,051652782838569174;0,0
3,0;0342127;00101000381;3,0;5002,645741700148;1,0;1,0;0,06165490984085706;0,0
3,0;0066920;00101000382;30,0;5279,99660932003;1,0;1,0;0,06;0,0
3,0;0695077;00101000383;32,0;18417,38622835095;1,0;1,0;0,06416877709230705;0,0
3,0;0535919;00101000384;24,0;6236,778583195258;1,0;1,0;0,0647990274759587;0,0
3,0;0938535;00101000385;24,0;5426,023564278074;1,0;1,0;0,059220386352762326;0,0
3,0;0895987;00101000386;11,0;5129,059831056009;1,0;1,0;0,0564178275418118;0,0
3,0;0420576;00101000387;7,0;5294,165565784161;1,0;1,0;0,05242517879240563;0,0
3,0;0128823;00101000388;22,0;5144,522456764911;1,0;1,0;0,06675654962604317;0,0
3,0;0614160;00101000389;26,0;5035,515520833463;1,0;1,0;0,060191525413375475;0,0
3,0;0020709;00101000390;27,0;10116,97827604696;1,0;1,0;0,06114860923669878;0,0
3,0;0476403;00101000391;19,0;5046,07291358381;1,0;1,0;0,05392559270051716;0,0
3,0;0822471;00101000392;18,0;5009,083044084595;1,0;1,0;0,07212811203383944;0,0
3,0;0618173;00101000393;34,0;5256,582193227125;1,0;1,0;0,06490494192543522;0,0
3,0;0662842;00101000394;5,0;6178,317379459187;1,0;1,0;0,06593887598765365;0,0
3,0;0357961;00101000395;24,0;7766,359626489633;1,0;1,0;0,060777037274461154;0,0
3,0;0259018;00101000396;22,0;5059,701024335526;1,0;1,0;0,05609396198603493;0,0
3,0;0640516;00101000397;24,0;8092,728428500901;1,0;1,0;0,055883006214888;0,0
3,0;0883620;00101000398;20,0;5433,6875653489;1,0;1,0;0,04922439030316739;0,0
3,0;0858626;00101000399;18,0;5024,927637056355;1,0;1,0;0,05775481429996467;0,0
3,0;0202789;00101000400;33,0;5121,347346589227;1,0;1,0;0,0648400487896757;0,0
3,0;0803133;00101000401;18,0;5335,451069643117;1,0;1,0;0,06472499141161546;0,0
3,0;0127571;00101000402;16,0;7106,319926788899;1,0;1,0;0,059093529632956235;0,0
3,0;0091586;00101000403;15,0;5602,109228455135;1,0;1,0;0,06248872311114637;0,0
3,0;0532416;00101000404;10,0;7902,451546598228;1,0;1,0;0,06;0,0
3,0;0329805;00101000405;23,0;10213,667983040326;1,0;1,0;0,06280454982711817;0,0
3,0;0401498;00101000406;2,0;5237,666701472299;1,0;1,0;0,06032530200083943;0,0
3,0;0207626;00101000407;9,0;8781,097047573265;1,0;1,0;0,06356461454306023;0,0
3,0;0397935;00101000408;31,0;5039,566853895865;1,0;1,0;0,057045933302267475;0,0
3,0;0405309;00101000409;34,0;5719,873713323792;1,0;1,0;0,06242695925733608;0,0
3,0;0145671;00101000410;33,0;5007,003526233051;1,0;1,0;0,06366288856271556;0,0
3,0;0601942;00101000411;5,0;10407,637848477123;1,0;1,0;0,06737448903351868;0,0
3,0;0561133;00101000412;11,0;5437,299920508731;1,0;1,0;0,0689714541227951;0,0
3,0;0478501;00101000413;23,0;9114,130868104763;1,0;1,0;0,054426626167788164;0,0
3,0;0633376;00101000414;7,0;5065,951807124329;1,0;1,0;0,06263034265495479;0,0
3,0;0585188;00101000415;23,0;6017,379421621574;1,0;1,0;0,06132313547796828;0,0
3,0;0272735;00101000416;23,0;5002,549814951894;1,0;1,0;0,0683000003027356;0,0
3,0;0980622;00101000417;31,0;12330,673238885225;1,0;1,0;0,060072023593544625;0,0
3,0;0417082;00101000418;14,0;5465,548032579865;1,0;1,0;0,05223805209971716;0,0
3,0;0252241;00101000419;6,0;5387,442096592825;1,0;1,0;0,05980186739312544;0,0
3,0;0827641;00101000420;22,0;7138,0322966724925;1,0;1,0;0,06078340416571671;0,0
3,0;0912347;00101000421;23,0;5047,513411557384;1,0;1,0;0,04893018849565873;0,0
3,0;0854208;00101000422;15,0;5558,608492911975;1,0;1,0;0,0659398004140602;0,0
3,0;0767298;00101000423;3,0;5022,6134455791225;1,0;1,0;0,059320479542611305;0,0
3,0;0925668;00101000424;29,0;5398,030785453122;1,0;1,0;0,06420834385015772;0,0
3,0;0864737;00101000425;6,0;5174,745764173691;1,0;1,0;0,062242793245638486;0,0
3,0;0256863;00101000426;34,0;6564,56365299288;1,0;1,0;0,058853156481064685;0,0
3,0;0895435;00101000427;33,0;5003,630856472388;1,0;1,0;0,05621247937366275;0,0
3,0;0860043;00101000428;18,0;5267,392664186999;1,0;1,0;0,06296955726619477;0,0
3,0;0557234;00101000429;14,0;12063,730482160092;1,0;1,0;0,0667129372282573;0,0
3,0;0278827;00101000430;31,0;5479,998709207687;1,0;1,0;0,05348968877736389;0,0
3,0;0439535;00101000431;14,0;6416,605022585208;1,0;1,0;0,0718792044134875;0,0
3,0;0624731;00101000432;7,0;5249,873118084454;1,0;1,0;0,06867207272484117;0,0
3,0;0565115;00101000433;7,0;7459,152560283623;1,0;1,0;0,06881922712556325;0,0
3,0;0607495;00101000434;6,0;13539,376051262818;1,0;1,0;0,06;0,0
3,0;0801506;00101000435;15,0;5038,655208867877;1,0;1,0;0,07259499537991028;0,0
3,0;0095164;00101000436;15,0;5136,592963814773;1,0;1,0;0,05461870733816182;0,0
3,0;0460864;00101000437;33,0;13665,996654915836;1,0;1,0;0,05105246382253581;0,0
3,0;0941516;00101000438;5,0;5069,588637068514;1,0;1,0;0,04754251104833519;0,0
3,0;0627651;00101000439;20,0;5528,01356276868;1,0;1,0;0,06054862185612885;0,0
3,0;0142639;00101000440;9,0;5354,633988891062;1,0;1,0;0,06178508912087541;0,0
3,0;0870959;00101000441;19,0;23348,73483485623;1,0;1,0;0,055046871387966594;0,0
3,0;0208769;00101000442;13,0;5937,003747767585;1,0;1,0;0,057199314930837034;0,0
3,0;0178817;00101000443;8,0;5134,962950037474;1,0;1,0;0,06570325731394158;0,0
3,0;0483221;00101000444;27,0;6341,374952203494;1,0;1,0;0,06738843847823932;0,0
3,0;0434922;00101000445;6,0;5047,894649579194;1,0;1,0;0,04649346643262521;0,0
3,0;0837122;00101000446;34,0;27923,170179005367;1,0;1,0;0,061093543372118086;0,0
3,0;0791445;00101000447;8,0;51909,58193772164;1,0;1,0;0,06284122029454327;0,0
3,0;0748699;00101000448;27,0;5313,729731564697;1,0;1,0;0,05977623409291236;0,0
3,0;0278410;00101000449;11,0;5031,316473125847;1,0;1,0;0,06207135579365202;0,0
3,0;0585774;00101000450;7,0;9435,396555578296;1,0;1,0;0,05581381032131734;0,0
3,0;0627819;00101000451;19,0;8709,138509351562;1,0;1,0;0,05161242214065745;0,0
3,0;0175663;00101000452;17,0;5346,437383539395;1,0;1,0;0,06533662078719103;0,0
3,0;0698223;00101000453;28,0;5079,727640618864;1,0;1,0;0,0560798062328519;0,0
3,0;0047973;00101000454;2,0;5011,688502250784;1,0;1,0;0,054816361579217016;0,0
3,0;0137124;00101000455;6,0;5039,098714679734;1,0;1,0;0,06659592862574815;0,0
3,0;0661978;00101000456;21,0;6923,381856149936;1,0;1,0;0,06242695922022598;0,0
3,0;0548540;00101000457;11,0;11616,855772217292;1,0;1,0;0,05232038638059877;0,0
3,0;0421952;00101000458;10,0;25885,644584988735;1,0;1,0;0,06476461525281632;0,0
3,0;0379555;00101000459;25,0;5300,781511223355;1,0;1,0;0,06036455191900436;0,0
3,0;0509687;00101000460;26,0;5046,989946601838;1,0;1,0;0,06236439929535965;0,0
3,0;0429066;00101000461;21,0;5231,612369698144;1,0;1,0;0,06073058850073278;0,0
3,0;0120805;00101000462;28,0;5027,896333760578;1,0;1,0;0,06013653482318565;0,0
3,0;0984037;00101000463;29,0;5084,096663659038;1,0;1,0;0,05861335516330691;0,0
3,0;0279763;00101000464;27,0;5911,105541620174;1,0;1,0;0,06164210074610597;0,0
3,0;0761820;00101000465;17,0;5481,699973562792;1,0;1,0;0,05774514233049658;0,0
3,0;0055378;00101000466;31,0;5410,315634003836;1,0;1,0;0,06018238549005364;0,0
3,0;0336999;00101000467;5,0;6336,869830404277;1,0;1,0;0,05869069437405964;0,0
3,0;0748527;00101000468;29,0;10390,63978338822;1,0;1,0;0,06;0,0
3,0;0313259;00101000469;31,0;5150,384871993803;1,0;1,0;0,0633981629865469;0,0
3,0;0984447;00101000470;21,0;6491,39211142573;1,0;1,0;0,05146167838453965;0,0
3,0;0305091;00101000471;15,0;6755,316038955922;1,0;1,0;0,06375984675225096;0,0
3,0;0571898;00101000472;25,0;6736,315436338466;1,0;1,0;0,06002283724670123;0,0
3,0;0351326;00101000473;35,0;5017,589718779739;1,0;1,0;0,05373135302646068;0,0
3,0;0713634;00101000474;30,0;5077,081372848924;1,0;1,0;0,05417620799023291;0,0
3,0;0347993;00101000475;10,0;5084,51938769055;1,0;1,0;0,05997986435673585;0,0
3,0;0543555;00101000476;33,0;5015,141458447251;1,0;1,0;0,0557622727686747;0,0
3,0;0329824;00101000477;9,0;5337,57450637301;1,0;1,0;0,06505077326113909;0,0
3,0;0172185;00101000478;25,0;14524,493627315605;1,0;1,0;0,054895951312865926;0,0
3,0;0595934;00101000479;2,0;5406,106595872874;1,0;1,0;0,06357214051703113;0,0
3,0;0714891;00101000480;9,0;5128,442445149297;1,0;1,0;0,05860918832835691;0,0
3,0;0234840;00101000481;29,0;5340,49259255427;1,0;1,0;0,0655345076738837;0,0
3,0;0830473;00101000482;33,0;7178,775619610387;1,0;1,0;0,05928276192191335;0,0
3,0;0268743;00101000483;2,0;5026,251337439481;1,0;1,0;0,06427296368274149;0,0
3,0;0402655;00101000484;9,0;5030,442131270204;1,0;1,0;0,05356896976191474;0,0
3,0;0827190;00101000485;24,0;5015,974504098815;1,0;1,0;0,06321280833192815;0,0
3,0;0351391;00101000486;33,0;6360,752856308656;1,0;1,0;0,0474305795296699;0,0
3,0;0841998;00101000487;29,0;8421,554053127014;1,0;1,0;0,055275904643822066;0,0
3,0;0596685;00101000488;14,0;5617,285095719348;1,0;1,0;0,06215368684046581;0,0
3,0;0756065;00101000489;12,0;5618,516678739844;1,0;1,0;0,058648823007913416;0,0
3,0;0365939;00101000490;16,0;5371,368187036944;1,0;1,0;0,06523721823134021;0,0
3,0;0284547;00101000491;17,0;7135,311377140821;1,0;1,0;0,059343227703892894;0,0
3,0;0776022;00101000492;6,0;6758,796119441505;1,0;1,0;0,06070549805044381;0,0
3,0;0675322;00101000493;32,0;5288,119413415354;1,0;1,0;0,06465793200200369;0,0
3,0;0433996;00101000494;31,0;6988,597972168978;1,0;1,0;0,05391080102436979;0,0
3,0;0029603;00101000495;30,0;5182,619839487166;1,0;1,0;0,061990715880862766;0,0
3,0;0497820;00101000496;31,0;5537,168055165514;1,0;1,0;0,060639207008333806;0,0
3,0;0488436;00101000497;22,0;5340,775837022054;1,0;1,0;0,06273294160623577;0,0
3,0;0286891;00101000498;27,0;10902,399077092216;1,0;1,0;0,06364609428357121;0,0
3,0;0039936;00101000499;28,0;5827,616280699282;1,0;1,0;0,06070550966680251;0,0
3,0;0407044;00101000500;18,0;5055,560173845101;1,0;1,0;0,05463734819103421;0,0
3,0;0319483;00101000501;8,0;5685,557950858078;1,0;1,0;0,06208047284988321;0,0
3,0;0175367;00101000502;4,0;5067,5163287666255;1,0;1,0;0,05950399611561703;0,0
3,0;0980805;00101000503;17,0;5101,332340915693;1,0;1,0;0,06867775804635828;0,0
3,0;0503243;00101000504;34,0;5529,9895724229755;1,0;1,0;0,05726909399706199;0,0
3,0;0089668;00101000505;8,0;5449,349529945448;1,0;1,0;0,05907762654078588;0,0
3,0;0502225;00101000506;27,0;7324,667014984745;1,0;1,0;0,05721123665300327;0,0
3,0;0743545;00101000507;12,0;5041,183019828227;1,0;1,0;0,06233701042796094;0,0
3,0;0690746;00101000508;24,0;6018,164340406261;1,0;1,0;0,05445030783214529;0,0
3,0;0964962;00101000509;2,0;6078,84041856403;1,0;1,0;0,06482436703001833;0,0
3,0;0249769;00101000510;26,0;5240,9483017249295;1,0;1,0;0,0555891635426075;0,0
3,0;0891171;00101000511;27,0;5111,441626469547;1,0;1,0;0,05911776078044124;0,0
3,0;0750228;00101000512;10,0;5061,287593711795;1,0;1,0;0,06916791362292013;0,0
3,0;0440644;00101000513;14,0;5056,6459143878465;1,0;1,0;0,05027752617153171;0,0
3,0;0801776;00101000514;33,0;7332,092286323007;1,0;1,0;0,06272627800448204;0,0
3,0;0388792;00101000515;33,0;6335,580046320887;1,0;1,0;0,05721628865935318;0,0
