ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso;pgto
1,0;0210924;00122000421;32,0;6345,1672278477645;1,0;22,0;0,056384072633894486;0,0;0,0
1,0;0907403;00122000422;1,0;5122,506972336923;1,0;22,0;0,05598947528044577;0,0;0,0
1,0;0256489;00122000423;16,0;5052,645991200956;1,0;22,0;0,06250762403273792;0,0;0,0
1,0;0984013;00122000424;19,0;8172,012340677438;1,0;22,0;0,06470991042560346;0,0;0,0
1,0;0509855;00122000425;19,0;5381,723307336738;1,0;22,0;0,05660555656638146;0,0;0,0
1,0;0204448;00122000426;20,0;5202,381580733371;1,0;22,0;0,06728199674739835;0,0;0,0
1,0;0530940;00122000427;7,0;31767,419769213186;1,0;22,0;0,06339145576430533;0,0;0,0
1,0;0622235;00122000428;22,0;5318,980709669619;1,0;22,0;0,06;0,0;0,0
1,0;0909355;00122000429;2,0;32177,861431985406;1,0;22,0;0,06606389226320765;0,0;0,0
1,0;0116408;00122000430;23,0;7450,097945061243;1,0;22,0;0,06;0,0;0,0
1,0;0286723;00122000431;17,0;5214,5279423491775;1,0;22,0;0,06394807470181839;0,0;0,0
1,0;0750920;00122000432;6,0;5651,473186735071;1,0;22,0;0,06393486003551938;0,0;0,0
1,0;0402799;00122000433;26,0;6126,080068308576;1,0;22,0;0,04910352042593513;0,0;0,0
1,0;0164901;00122000434;3,0;5186,624016952363;1,0;22,0;0,05081233372988849;0,0;0,0
1,0;0675249;00122000435;35,0;5002,389138712457;1,0;22,0;0,05515356140034744;0,0;0,0
1,0;0069964;00122000436;20,0;5060,439836108556;1,0;22,0;0,06135088044380859;0,0;0,0
1,0;0464252;00122000437;33,0;7538,370802684527;1,0;22,0;0,06185724977610533;0,0;0,0
1,0;0912063;00122000438;35,0;5018,507796899365;1,0;22,0;0,06171273143210312;0,0;0,0
1,0;0136930;00122000439;16,0;16394,654114215475;1,0;22,0;0,05185983118598703;0,0;0,0
1,0;0485813;00122000440;29,0;5389,376335305908;1,0;22,0;0,05590702783227067;0,0;0,0
1,0;0056529;00122000441;1,0;10807,167239801056;1,0;22,0;0,06431566833938054;0,0;0,0
1,0;0928012;00122000442;32,0;5044,98829890445;1,0;22,0;0,0671179221669148;0,0;0,0
1,0;0895584;00122000443;22,0;6316,849698619952;1,0;22,0;0,05900493335367486;0,0;0,0
1,0;0247931;00122000444;19,0;6472,864467136687;1,0;22,0;0,06237663582098171;0,0;0,0
1,0;0642263;00122000445;32,0;5054,7124460334135;1,0;22,0;0,06430644588664172;0,0;0,0
1,0;0013781;00122000446;14,0;5036,830274345189;1,0;22,0;0,05570214839418276;0,0;0,0
1,0;0515082;00122000447;7,0;5105,781634929534;1,0;22,0;0,05990963754208519;0,0;0,0
1,0;0611878;00122000448;20,0;5105,542913367653;1,0;22,0;0,06683574791924045;0,0;0,0
1,0;0003729;00122000449;24,0;5544,356124259661;1,0;22,0;0,06769575681977513;0,0;0,0
1,0;0304004;00122000450;27,0;6492,301550628133;1,0;22,0;0,06118720067652554;0,0;0,0
1,0;0920312;00122000451;19,0;5589,2891768146865;1,0;22,0;0,05583933997356204;0,0;0,0
1,0;0723978;00122000452;33,0;5199,832317955235;1,0;22,0;0,0505433904683133;0,0;0,0
1,0;0891505;00122000453;33,0;5822,352391798508;1,0;22,0;0,06573745475582772;0,0;0,0
1,0;0633364;00122000454;23,0;5040,752948875923;1,0;22,0;0,04748656268316555;0,0;0,0
1,0;0890728;00122000455;1,0;5862,566632898982;1,0;22,0;0,06855176978613492;0,0;0,0
1,0;0353492;00122000456;22,0;5050,968431132691;1,0;22,0;0,06175214268262558;0,0;0,0
1,0;0267919;00122000457;7,0;5010,207078820019;1,0;22,0;0,06427048148828675;0,0;0,0
1,0;0477503;00122000458;21,0;6793,245172529783;1,0;22,0;0,056391287458179035;0,0;0,0
1,0;0670028;00122000459;28,0;5027,852924623671;1,0;22,0;0,0679130146195551;0,0;0,0
1,0;0855909;00122000460;8,0;6952,6742124621405;1,0;22,0;0,06115566784367114;0,0;0,0
1,0;0022063;00122000461;8,0;7152,445836642332;1,0;22,0;0,06146619902546764;0,0;0,0
1,0;0698496;00122000462;25,0;5970,745632908114;1,0;22,0;0,06650177269514966;0,0;0,0
1,0;0738741;00122000463;5,0;10051,450614259582;1,0;22,0;0,06694695731612363;0,0;0,0
1,0;0970711;00122000464;18,0;5065,657526314798;1,0;22,0;0,06223718846103618;0,0;0,0
1,0;0627911;00122000465;15,0;5164,236883787293;1,0;22,0;0,05638857454370049;0,0;0,0
1,0;0013461;00123000000;10,0;5046,079975447456;1,0;23,0;0,06539953073385908;0,0;0,0
1,0;0471236;00123000001;16,0;6326,455168886065;1,0;23,0;0,05304745237181432;0,0;0,0
1,0;0543636;00123000002;32,0;5376,639875746453;1,0;23,0;0,06335281092589835;0,0;0,0
1,0;0026641;00123000003;27,0;5490,649902193928;1,0;23,0;0,06241406466929125;0,0;0,0
1,0;0191992;00123000004;12,0;5111,762972457925;1,0;23,0;0,057052046574964266;0,0;0,0
1,0;0418758;00123000005;26,0;5434,317175179737;1,0;23,0;0,0645286449217976;0,0;0,0
1,0;0748120;00123000006;22,0;5178,617891705722;1,0;23,0;0,06552821218090242;0,0;0,0
1,0;0712348;00123000007;35,0;5619,706489043845;1,0;23,0;0,06709363333005824;0,0;0,0
1,0;0852180;00123000008;16,0;7803,882843169082;1,0;23,0;0,05760997460178377;0,0;0,0
1,0;0005568;00123000009;1,0;5270,672698622048;1,0;23,0;0,06942089576297607;0,0;0,0
1,0;0041327;00123000010;22,0;5721,895657702993;1,0;23,0;0,06610996236113387;0,0;0,0
1,0;0541229;00123000011;35,0;5182,721900349119;1,0;23,0;0,056273950625468715;0,0;0,0
1,0;0161232;00123000012;26,0;5288,579000753246;1,0;23,0;0,062401176638328795;0,0;0,0
1,0;0362303;00123000013;22,0;5590,484376894334;1,0;23,0;0,05623218379896864;0,0;0,0
1,0;0267065;00123000014;32,0;5066,603332934033;1,0;23,0;0,05817790062218467;0,0;0,0
1,0;0305512;00123000015;33,0;5938,446009820085;1,0;23,0;0,06519296883919286;0,0;0,0
1,0;0351889;00123000016;32,0;6879,941045326461;1,0;23,0;0,05941748455255325;0,0;0,0
1,0;0008098;00123000017;2,0;22088,232541511843;1,0;23,0;0,05921724357513604;0,0;0,0
1,0;0656726;00123000018;33,0;5063,227605525123;1,0;23,0;0,062491547830161136;0,0;0,0
1,0;0805162;00123000019;6,0;10623,92864279508;1,0;23,0;0,059362013382268375;0,0;0,0
1,0;0416617;00123000020;17,0;14547,360687296425;1,0;23,0;0,05872862500111768;0,0;0,0
1,0;0412807;00123000021;1,0;5188,39160541613;1,0;23,0;0,059948690239135606;0,0;0,0
1,0;0270759;00123000022;8,0;5523,631489864286;1,0;23,0;0,06349276783429784;0,0;0,0
1,0;0593834;00123000023;8,0;5584,922228380722;1,0;23,0;0,0635018306671157;0,0;0,0
1,0;0389766;00123000024;5,0;6056,768825318319;1,0;23,0;0,058159960514740885;0,0;0,0
1,0;0521989;00123000025;32,0;5048,427456554661;1,0;23,0;0,06328796293137154;0,0;0,0
1,0;0871605;00123000026;2,0;6904,79852946897;1,0;23,0;0,05698386808156669;0,0;0,0
1,0;0743187;00123000027;2,0;5076,131656555445;1,0;23,0;0,06118385273295703;0,0;0,0
1,0;0670976;00123000028;8,0;10225,644862138015;1,0;23,0;0,0695504182369551;0,0;0,0
1,0;0782551;00123000029;19,0;5368,339450526981;1,0;23,0;0,061203230159144556;0,0;0,0
1,0;0602321;00123000030;1,0;6052,070612288184;1,0;23,0;0,06742404806838113;0,0;0,0
1,0;0221464;00123000031;3,0;5219,21821767846;1,0;23,0;0,056122010045945345;0,0;0,0
1,0;0176911;00123000032;10,0;5019,20960394002;1,0;23,0;0,05674133015138024;0,0;0,0
1,0;0745507;00123000033;1,0;5060,224759926712;1,0;23,0;0,06740234245446759;0,0;0,0
1,0;0081510;00123000034;11,0;7397,24772818092;1,0;23,0;0,053213015412762195;0,0;0,0
1,0;0377261;00123000035;22,0;5226,358375239232;1,0;23,0;0,06418475081095626;0,0;0,0
1,0;0177417;00123000036;34,0;5196,921683385691;1,0;23,0;0,04975520910114767;0,0;0,0
1,0;0234896;00123000037;19,0;7525,985693638924;1,0;23,0;0,06563341434852232;0,0;0,0
1,0;0653513;00123000038;26,0;5377,329871734899;1,0;23,0;0,0668083485953068;0,0;0,0
1,0;0858605;00123000039;3,0;5083,324719890245;1,0;23,0;0,05687800126582247;0,0;0,0
1,0;0617913;00123000040;20,0;5020,143817488815;1,0;23,0;0,0586751859595516;0,0;0,0
1,0;0947034;00123000041;27,0;5027,630721300186;1,0;23,0;0,06995893992397592;0,0;0,0
1,0;0865346;00123000042;23,0;9764,290828210833;1,0;23,0;0,05558025333799934;0,0;0,0
1,0;0142393;00123000043;13,0;5063,710627673098;1,0;23,0;0,05836953011441155;0,0;0,0
1,0;0688914;00123000044;31,0;5431,9941698336115;1,0;23,0;0,057696714004470975;0,0;0,0
1,0;0939526;00123000045;2,0;6167,266551559042;1,0;23,0;0,06005650936185506;0,0;0,0
1,0;0745377;00123000046;8,0;5857,832031827161;1,0;23,0;0,05802654249736785;0,0;0,0
1,0;0891639;00123000047;9,0;13007,807117404584;1,0;23,0;0,05357788268524812;0,0;0,0
1,0;0453817;00123000048;3,0;10409,986342077846;1,0;23,0;0,0595764992730495;0,0;0,0
1,0;0406070;00123000049;10,0;5256,035343712135;1,0;23,0;0,06200606924378916;0,0;0,0
1,0;0386345;00123000050;11,0;5069,9069078469975;1,0;23,0;0,06093885244667538;0,0;0,0
1,0;0034584;00123000051;23,0;5239,497776305126;1,0;23,0;0,05791916430609429;0,0;0,0
1,0;0142353;00123000052;17,0;13252,253700152723;1,0;23,0;0,059283363630508436;0,0;0,0
1,0;0905290;00123000053;9,0;5580,112737214679;1,0;23,0;0,05634011692726832;0,0;0,0
1,0;0387171;00123000054;22,0;5132,656276458561;1,0;23,0;0,06842070735623224;0,0;0,0
1,0;0614018;00123000055;26,0;5872,244330192791;1,0;23,0;0,06224735739066241;0,0;0,0
1,0;0386275;00123000056;8,0;5978,617872968359;1,0;23,0;0,06164736094746896;0,0;0,0
1,0;0291281;00123000057;31,0;5269,492275002198;1,0;23,0;0,05033178020389585;0,0;0,0
1,0;0459580;00123000058;34,0;5068,425014175372;1,0;23,0;0,06008746834906629;0,0;0,0
1,0;0230203;00123000059;18,0;5183,25406962799;1,0;23,0;0,06723097453831152;0,0;0,0
1,0;0752316;00123000060;5,0;5369,617972231842;1,0;23,0;0,06476776104824723;0,0;0,0
1,0;0532733;00123000061;35,0;6623,916448976757;1,0;23,0;0,05700053885228854;0,0;0,0
1,0;0483987;00123000062;13,0;5129,045896157114;1,0;23,0;0,0638181736800631;0,0;0,0
1,0;0401698;00123000063;26,0;5494,046660781743;1,0;23,0;0,07029972978968752;0,0;0,0
1,0;0168071;00123000064;9,0;5283,857175022699;1,0;23,0;0,05198338753759708;0,0;0,0
1,0;0192001;00123000065;21,0;6140,670670884283;1,0;23,0;0,06633154951347367;0,0;0,0
1,0;0038286;00123000066;2,0;6552,377948884227;1,0;23,0;0,061308475471844946;0,0;0,0
1,0;0105618;00123000067;31,0;5445,1429582694955;1,0;23,0;0,059407553814205045;0,0;0,0
1,0;0258828;00123000068;14,0;5175,040067173955;1,0;23,0;0,05703890574741001;0,0;0,0
1,0;0831920;00123000069;15,0;7598,56635963362;1,0;23,0;0,06308491703555585;0,0;0,0
1,0;0715547;00123000070;11,0;5347,485364831664;1,0;23,0;0,04922076009651703;0,0;0,0
1,0;0345969;00123000071;9,0;5110,999608208778;1,0;23,0;0,054153622357822465;0,0;0,0
1,0;0200901;00123000072;8,0;5520,052498814344;1,0;23,0;0,06172764387106256;0,0;0,0
1,0;0331306;00123000073;27,0;5998,402043982684;1,0;23,0;0,06113092028675929;0,0;0,0
1,0;0652660;00123000074;13,0;41928,34517903401;1,0;23,0;0,05782265337468397;0,0;0,0
1,0;0716646;00123000075;14,0;5052,949258776474;1,0;23,0;0,049681386391135694;0,0;0,0
1,0;0430536;00123000076;24,0;5021,00716740912;1,0;23,0;0,052218297992972854;0,0;0,0
1,0;0556048;00123000077;28,0;11909,13142973559;1,0;23,0;0,05353905952055672;0,0;0,0
1,0;0912994;00123000078;27,0;5727,010200418613;1,0;23,0;0,05253150723797452;0,0;0,0
1,0;0794747;00123000079;33,0;5099,18077187364;1,0;23,0;0,05900285347982678;0,0;0,0
1,0;0661605;00123000080;2,0;6914,040141267273;1,0;23,0;0,06142624482513017;0,0;0,0
1,0;0617387;00123000081;7,0;5103,848134103733;1,0;23,0;0,05815713257709785;0,0;0,0
1,0;0127898;00123000082;13,0;7468,370146989617;1,0;23,0;0,05500006880254943;0,0;0,0
1,0;0627336;00123000083;7,0;5274,934836289159;1,0;23,0;0,06425283801686642;0,0;0,0
1,0;0872932;00123000084;14,0;7207,9537143985235;1,0;23,0;0,06164218697184973;0,0;0,0
1,0;0746378;00123000085;15,0;5026,292824435758;1,0;23,0;0,06;0,0;0,0
1,0;0092854;00123000086;14,0;5068,282193279849;1,0;23,0;0,04930364585140196;0,0;0,0
1,0;0052954;00123000087;4,0;5092,978572773821;1,0;23,0;0,057093465584559;0,0;0,0
1,0;0986498;00123000088;34,0;5089,807237570743;1,0;23,0;0,06364678848183485;0,0;0,0
1,0;0370577;00123000089;27,0;5812,164304162987;1,0;23,0;0,0675839417633079;0,0;0,0
1,0;0572723;00123000090;11,0;5207,93793337102;1,0;23,0;0,05764477197277831;0,0;0,0
1,0;0951106;00123000091;13,0;5023,346229350111;1,0;23,0;0,05478931584768804;0,0;0,0
1,0;0156487;00123000092;31,0;5037,728266073993;1,0;23,0;0,06428039908454225;0,0;0,0
1,0;0809238;00123000093;10,0;5066,001700012445;1,0;23,0;0,058518237590042314;0,0;0,0
1,0;0818674;00123000094;1,0;6180,908027043248;1,0;23,0;0,05531092511380716;0,0;0,0
1,0;0878781;00123000095;12,0;5416,670701194798;1,0;23,0;0,053573649497393606;0,0;0,0
1,0;0491488;00123000096;26,0;7700,837790798564;1,0;23,0;0,06895893512323091;0,0;0,0
1,0;0137389;00123000097;33,0;6953,1968604027315;1,0;23,0;0,058336602493340085;0,0;0,0
1,0;0176120;00123000098;11,0;5678,078104518034;1,0;23,0;0,060781691474180576;0,0;0,0
1,0;0385895;00123000099;1,0;5221,147371237888;1,0;23,0;0,060614553778951835;0,0;0,0
1,0;0308363;00123000100;13,0;5206,216677477265;1,0;23,0;0,06366257233102524;0,0;0,0
1,0;0609691;00123000101;32,0;5537,117852261259;1,0;23,0;0,0639461989079509;0,0;0,0
1,0;0421728;00123000102;7,0;5136,687014895642;1,0;23,0;0,06649130950835694;0,0;0,0
1,0;0563183;00123000103;20,0;5066,968118294571;1,0;23,0;0,05421423400916383;0,0;0,0
1,0;0949695;00123000104;2,0;5151,548185336475;1,0;23,0;0,05657714064811406;0,0;0,0
1,0;0959818;00123000105;25,0;5088,3197934927675;1,0;23,0;0,0621509832588992;0,0;0,0
1,0;0425971;00123000106;4,0;10347,808037064431;1,0;23,0;0,062014111566244555;0,0;0,0
1,0;0231417;00123000107;4,0;5022,95176994795;1,0;23,0;0,05709365026200499;0,0;0,0
1,0;0236724;00123000108;34,0;5108,141393722849;1,0;23,0;0,060281524233747094;0,0;0,0
1,0;0533053;00123000109;15,0;5010,627981797164;1,0;23,0;0,06500225403246064;0,0;0,0
1,0;0547442;00123000110;20,0;5751,502131210367;1,0;23,0;0,056055306228233015;0,0;0,0
1,0;0071557;00123000111;25,0;5158,663589944706;1,0;23,0;0,049323974787464954;0,0;0,0
1,0;0997273;00123000112;4,0;5069,814877489145;1,0;23,0;0,06231900108582801;0,0;0,0
1,0;0928161;00123000113;34,0;5532,493651786388;1,0;23,0;0,05768854450252697;0,0;0,0
1,0;0788983;00123000114;12,0;5300,9156644019895;1,0;23,0;0,061626033609624715;0,0;0,0
1,0;0111076;00123000115;24,0;7716,925070658569;1,0;23,0;0,053721822827961556;0,0;0,0
1,0;0522245;00123000116;26,0;7852,665941294783;1,0;23,0;0,05824300175764206;0,0;0,0
1,0;0863179;00123000117;24,0;5797,774448972449;1,0;23,0;0,06167022461771046;0,0;0,0
1,0;0714318;00123000118;32,0;5706,299734472803;1,0;23,0;0,06090538863266061;0,0;0,0
1,0;0433725;00123000119;34,0;38225,74683139211;1,0;23,0;0,06319246937123904;0,0;0,0
1,0;0161176;00123000120;13,0;5506,799500583975;1,0;23,0;0,058556244158739626;0,0;0,0
1,0;0027864;00123000121;17,0;7385,682052573618;1,0;23,0;0,06;0,0;0,0
1,0;0846039;00123000122;28,0;5241,615806986168;1,0;23,0;0,05961624520665668;0,0;0,0
1,0;0916284;00123000123;20,0;5721,171758627663;1,0;23,0;0,06294547683236551;0,0;0,0
1,0;0065915;00123000124;17,0;5030,777237970267;1,0;23,0;0,06556294330543634;0,0;0,0
1,0;0642059;00123000125;10,0;16749,27049784462;1,0;23,0;0,059085703176069954;0,0;0,0
1,0;0391696;00123000126;16,0;5054,938240297538;1,0;23,0;0,05638084807440454;0,0;0,0
1,0;0598762;00123000127;29,0;12270,8277874744;1,0;23,0;0,05264584581200477;0,0;0,0
1,0;0133166;00123000128;6,0;5193,848949606018;1,0;23,0;0,061356208791383954;0,0;0,0
1,0;0918972;00123000129;16,0;9264,87885006078;1,0;23,0;0,06406370161700378;0,0;0,0
1,0;0046876;00123000130;14,0;5049,843028783946;1,0;23,0;0,060733161403736115;0,0;0,0
1,0;0651616;00123000131;21,0;17940,09361106422;1,0;23,0;0,06394576717514538;0,0;0,0
1,0;0389269;00123000132;35,0;8291,442205577801;1,0;23,0;0,06160475572608875;0,0;0,0
1,0;0612284;00123000133;7,0;20750,173370272852;1,0;23,0;0,058305777016123564;0,0;0,0
1,0;0492446;00123000134;9,0;25504,88752740289;1,0;23,0;0,06256121493611087;0,0;0,0
1,0;0627831;00123000135;34,0;5065,537102224325;1,0;23,0;0,06276908746848912;0,0;0,0
1,0;0606907;00123000136;30,0;5119,182763374843;1,0;23,0;0,04972919275249185;0,0;0,0
1,0;0542240;00123000137;33,0;6833,384731428771;1,0;23,0;0,06629341372524182;0,0;0,0
1,0;0341726;00123000138;1,0;5081,0896614808;1,0;23,0;0,06672016888918417;0,0;0,0
1,0;0730598;00123000139;21,0;7150,667676275764;1,0;23,0;0,056968808599945076;0,0;0,0
1,0;0279650;00123000140;3,0;5335,93893176431;1,0;23,0;0,06285049541792478;0,0;0,0
1,0;0559060;00123000141;17,0;6298,481361330367;1,0;23,0;0,06651728561009523;0,0;0,0
1,0;0464391;00123000142;28,0;5672,901333070816;1,0;23,0;0,055478788190072015;0,0;0,0
1,0;0963781;00123000143;26,0;5753,269928819283;1,0;23,0;0,0621365381197001;0,0;0,0
1,0;0329386;00123000144;25,0;6139,124335755113;1,0;23,0;0,058902633176728725;0,0;0,0
1,0;0765114;00123000145;22,0;5404,734658000645;1,0;23,0;0,057850137396902354;0,0;0,0
1,0;0227916;00123000146;35,0;5306,1738771905175;1,0;23,0;0,05629397262340096;0,0;0,0
1,0;0419508;00123000147;24,0;5112,93365959763;1,0;23,0;0,058792556665083456;0,0;0,0
1,0;0245712;00123000148;11,0;5092,823791459363;1,0;23,0;0,04927791728852958;0,0;0,0
1,0;0444802;00123000149;19,0;5396,74267625891;1,0;23,0;0,06037532584831462;0,0;0,0
1,0;0542271;00123000150;34,0;5004,560256018141;1,0;23,0;0,058944581320961115;0,0;0,0
1,0;0766520;00123000151;19,0;5051,91678556861;1,0;23,0;0,0530795849695732;0,0;0,0
1,0;0038688;00123000152;17,0;5185,139820925188;1,0;23,0;0,05436396889456154;0,0;0,0
1,0;0281974;00123000153;25,0;5081,411083056303;1,0;23,0;0,06238584966208397;0,0;0,0
1,0;0654591;00123000154;25,0;13802,622070728705;1,0;23,0;0,06179807931111183;0,0;0,0
1,0;0455225;00123000155;28,0;10008,540207178461;1,0;23,0;0,06607567462050003;0,0;0,0
1,0;0310190;00123000156;30,0;5247,867860316164;1,0;23,0;0,06578066360277152;0,0;0,0
1,0;0317573;00123000157;28,0;6146,210997153296;1,0;23,0;0,06478786967929175;0,0;0,0
1,0;0521196;00123000158;25,0;5079,0580601192005;1,0;23,0;0,06;0,0;0,0
1,0;0402285;00123000159;20,0;11128,697333636646;1,0;23,0;0,04909535565838794;0,0;0,0
1,0;0007835;00123000160;3,0;5802,18043644747;1,0;23,0;0,05829244289601744;0,0;0,0
1,0;0656993;00123000161;10,0;5209,7734071281175;1,0;23,0;0,0638161287967333;0,0;0,0
1,0;0475560;00123000162;32,0;6790,007996902602;1,0;23,0;0,0628647027100753;0,0;0,0
1,0;0285814;00123000163;22,0;7714,616572721902;1,0;23,0;0,06259895742990526;0,0;0,0
1,0;0568916;00123000164;14,0;6176,358123278724;1,0;23,0;0,05885648341379204;0,0;0,0
1,0;0981108;00123000165;34,0;7784,845611209877;1,0;23,0;0,0613262380701973;0,0;0,0
1,0;0222047;00123000166;28,0;7614,633629053847;1,0;23,0;0,060638836746789465;0,0;0,0
1,0;0937864;00123000167;29,0;10419,754268483408;1,0;23,0;0,062346273564426714;0,0;0,0
1,0;0106054;00123000168;3,0;5588,855632880572;1,0;23,0;0,06170299119140041;0,0;0,0
1,0;0358317;00123000169;18,0;5333,698717275535;1,0;23,0;0,06177644037738391;0,0;0,0
1,0;0722699;00123000170;23,0;5255,66057845893;1,0;23,0;0,059241682112679536;0,0;0,0
1,0;0211405;00123000171;2,0;5700,1281733594415;1,0;23,0;0,06132124091796686;0,0;0,0
1,0;0452179;00123000172;20,0;5870,416607698073;1,0;23,0;0,04983767491318061;0,0;0,0
1,0;0787061;00123000173;25,0;5054,583634980423;1,0;23,0;0,0555259915478222;0,0;0,0
1,0;0661679;00123000174;30,0;5048,4069702949055;1,0;23,0;0,05530234311573111;0,0;0,0
1,0;0320976;00123000175;12,0;5211,459618044962;1,0;23,0;0,05868339497567231;0,0;0,0
1,0;0687756;00123000176;21,0;5200,850933322215;1,0;23,0;0,06132879764813494;0,0;0,0
1,0;0904151;00123000177;18,0;5048,536483029206;1,0;23,0;0,06011140342361143;0,0;0,0
1,0;0042814;00123000178;10,0;5213,483283598749;1,0;23,0;0,04528187839370351;0,0;0,0
1,0;0072948;00123000179;15,0;5120,479049155576;1,0;23,0;0,05642984278519738;0,0;0,0
1,0;0124655;00123000180;7,0;5098,17609791678;1,0;23,0;0,04960759185614469;0,0;0,0
1,0;0979163;00123000181;6,0;5207,087068436911;1,0;23,0;0,060695668156557255;0,0;0,0
1,0;0538013;00123000182;17,0;5097,146016221404;1,0;23,0;0,056894996655687875;0,0;0,0
1,0;0714417;00123000183;22,0;5464,075214962755;1,0;23,0;0,05813138085961388;0,0;0,0
1,0;0092643;00123000184;11,0;5328,94484400457;1,0;23,0;0,06241548101544445;0,0;0,0
1,0;0485222;00123000185;3,0;5003,810848080939;1,0;23,0;0,05812453891430873;0,0;0,0
1,0;0128336;00123000186;25,0;5753,936746236838;1,0;23,0;0,05363619839251324;0,0;0,0
1,0;0986402;00123000187;25,0;6269,171851359378;1,0;23,0;0,05730643933584291;0,0;0,0
1,0;0947670;00123000188;15,0;5105,282510897449;1,0;23,0;0,05625014199869997;0,0;0,0
1,0;0631727;00123000189;14,0;5121,036335165154;1,0;23,0;0,05971174232994244;0,0;0,0
1,0;0323369;00123000190;2,0;5270,774532214642;1,0;23,0;0,05227148247706732;0,0;0,0
1,0;0324721;00123000191;14,0;8023,629721777789;1,0;23,0;0,06171613548699988;0,0;0,0
1,0;0471256;00123000192;22,0;5827,50341515053;1,0;23,0;0,05637048071646313;0,0;0,0
1,0;0694020;00123000193;20,0;6440,172380218102;1,0;23,0;0,06284486285857557;0,0;0,0
1,0;0879856;00123000194;1,0;10686,44827508762;1,0;23,0;0,058919997589575564;0,0;0,0
1,0;0414845;00123000195;17,0;5193,57219145083;1,0;23,0;0,0717450048100008;0,0;0,0
1,0;0852062;00123000196;33,0;5025,106958414116;1,0;23,0;0,06692491838540003;0,0;0,0
1,0;0582304;00123000197;32,0;5298,932031769359;1,0;23,0;0,0567653023831062;0,0;0,0
1,0;0817512;00123000198;21,0;5136,482007098713;1,0;23,0;0,06360953739515557;0,0;0,0
1,0;0207011;00123000199;35,0;10478,576639053292;1,0;23,0;0,05611716948904062;0,0;0,0
1,0;0688969;00123000200;14,0;14454,632563478785;1,0;23,0;0,06765651653390245;0,0;0,0
1,0;0969966;00123000201;5,0;5028,9411873299405;1,0;23,0;0,05954264887163985;0,0;0,0
1,0;0189861;00123000202;34,0;5346,333130807797;1,0;23,0;0,059184462280755315;0,0;0,0
1,0;0610724;00123000203;15,0;5036,723186476234;1,0;23,0;0,06241384544564;0,0;0,0
1,0;0497339;00123000204;5,0;7986,89259604584;1,0;23,0;0,05605963795849958;0,0;0,0
1,0;0709846;00123000205;21,0;5071,704057986858;1,0;23,0;0,059583883482255344;0,0;0,0
1,0;0288738;00123000206;19,0;14457,355005507978;1,0;23,0;0,05471630294361312;0,0;0,0
1,0;0727783;00123000207;9,0;5031,563426035294;1,0;23,0;0,05760948784722838;0,0;0,0
1,0;0231313;00123000208;1,0;6647,833100751905;1,0;23,0;0,06201276202976562;0,0;0,0
1,0;0149315;00123000209;17,0;5490,192857803505;1,0;23,0;0,05419945583725902;0,0;0,0
1,0;0994462;00123000210;26,0;14015,135320247304;1,0;23,0;0,06786607833838545;0,0;0,0
1,0;0661392;00123000211;9,0;5048,740626404254;1,0;23,0;0,04982942129329382;0,0;0,0
1,0;0469052;00123000212;12,0;82528,96538299008;1,0;23,0;0,05622221704203756;0,0;0,0
1,0;0245904;00123000213;5,0;5046,206065065137;1,0;23,0;0,0639886965951204;0,0;0,0
1,0;0252547;00123000214;21,0;5324,783491814487;1,0;23,0;0,05912019573651417;0,0;0,0
1,0;0516844;00123000215;6,0;5264,093843002278;1,0;23,0;0,05711498418038386;0,0;0,0
1,0;0603703;00123000216;32,0;5050,392549320956;1,0;23,0;0,06346716989249862;0,0;0,0
1,0;0506027;00123000217;25,0;5428,3699850284265;1,0;23,0;0,05913249086275249;0,0;0,0
1,0;0210571;00123000218;33,0;5657,835380210488;1,0;23,0;0,05028169408363965;0,0;0,0
1,0;0800250;00123000219;29,0;7553,297745280048;1,0;23,0;0,057166687481804215;0,0;0,0
1,0;0624234;00123000220;33,0;6360,58448840129;1,0;23,0;0,06410130471645076;0,0;0,0
1,0;0636620;00123000221;26,0;15012,453307300571;1,0;23,0;0,055109925735091325;0,0;0,0
1,0;0215545;00123000222;21,0;5020,22158998542;1,0;23,0;0,05441685413894739;0,0;0,0
1,0;0150505;00123000223;30,0;6110,166997481166;1,0;23,0;0,053736384731271195;0,0;0,0
1,0;0956396;00123000224;23,0;9916,101343701905;1,0;23,0;0,06309078705478478;0,0;0,0
1,0;0823264;00123000225;26,0;15312,920313487428;1,0;23,0;0,06190580133394216;0,0;0,0
1,0;0105971;00123000226;6,0;5218,799063878235;1,0;23,0;0,04544912254777622;0,0;0,0
1,0;0561618;00123000227;6,0;5292,202452626929;1,0;23,0;0,0568430886775294;0,0;0,0
1,0;0805289;00123000228;33,0;6320,692582426127;1,0;23,0;0,06199360490290764;0,0;0,0
1,0;0346453;00123000229;29,0;6776,300881898729;1,0;23,0;0,051903060578171144;0,0;0,0
1,0;0717604;00123000230;11,0;5031,685829142535;1,0;23,0;0,05924250364841268;0,0;0,0
1,0;0900539;00123000231;27,0;5106,451098263801;1,0;23,0;0,05673344867595309;0,0;0,0
1,0;0370614;00123000232;11,0;6292,23976645643;1,0;23,0;0,055600415323961656;0,0;0,0
1,0;0666409;00123000233;14,0;5562,025211155895;1,0;23,0;0,05987581018483125;0,0;0,0
